Ticker,Description,Current Ratio (MRQ),Debt to Equity Ratio (MRQ),Net Debt (MRQ),Quick Ratio (MRQ),Total Assets (MRQ),Total Debt (MRQ),Total Current Assets (MRQ),Basic EPS (FY),Basic EPS (TTM),Dividends Paid (FY),Dividends per Share (FY),Dividends per Share (MRQ),Dividends Yield (FY),Country,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (FY),EPS Forecast (FQ),EPS Diluted (TTM),EPS Diluted (MRQ),Exchange,Goodwill,Gross Margin (TTM),Gross Profit (FY),Gross Profit (MRQ),Industry,Last Year Revenue (FY),Market Capitalization,Net Income (FY),Net Margin (TTM),Number of Shareholders,Number of Employees,Operating Margin (TTM),Pretax Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Rating,Recent Earnings Date,Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue per Employee (TTM),Sector,Shares Float,Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding (MRQ),Upcoming Earnings Date,1-Year Beta,Yearly Performance,YTD Performance
EQUITAS,EQUITAS HOLDINGS LIMITED,,1.33561699,15247862000,,255831880000,49042304000,,15.03,14.3766,-1023292000,3,2,0,India,10139276000,,,15.03,,14.3766,,BSE,,57.09759633,20919849000,5950938000,Finance/Rental/Leasing,36638756000,47303751991,4732422000,12.91644018,297596,,24.2063022,17.90705176,,,9.62675389,,,,Buy,2021-05-13,2.03902857,16.15185138,5.1681795,,Finance,242892038.13,219113042000,219113042000,36638756000,341790000,2021-09-01,1.2402792,120.11985548,88.62802088
DHANUKA,DHANUKA AGRITECH LTD.,3.11138739,0.010498,-1808057000,2.04014031,11310250000,83584000,8582759000,44.61,44.6059,0,2,2,0.1996008,India,2691075000,,,44.61,9.666667,44.6059,10.4,BSE,,28.15995777,3907106000,871663000,Chemicals: Specialty,13874687000,46671480011,2105598000,15.17582343,23472,,18.30149394,20.53642003,,,22.47572631,,,,Buy,2021-05-21,20.38579002,28.00424107,,,Process Industries,14117184.0555,3348353000,3348353000,13874687000,46578300,2021-08-12,0.284262,33.46261959,29.67318991
DHANUKA,DHANUKA AGRITECH,3.11138739,0.010498,-1808057000,2.04014031,11310250000,83584000,8582759000,44.61,44.6059,0,2,2,0.1996008,India,2691075000,,,44.61,9.666667,44.6059,10.4,NSE,,28.15995777,3907106000,871663000,Chemicals: Specialty,13874687000,46671480011,2105598000,15.17582343,23472,,18.30149394,20.53642003,,,22.44321939,,,,Buy,2021-05-21,20.38579002,28.00424107,,,Process Industries,14117184.0555,3348353000,3348353000,13874687000,46578300,2021-08-12,0.284262,34.22570942,30.05461267
SPANDANA,SPANDANA SPHOORTY FINANCIAL LI,,1.95313579,39922440000,,85769290000,53732660000,,22.55,22.5521,,,,0,India,8532070000,,,22.47,,22.4392,,BSE,,71.3352927,10720770000,3369510000,Finance/Rental/Leasing,15028700000,46082043636,1450430000,9.65094097,7356,,56.26465114,13.33742329,,,31.82154399,,,,Strong Buy,2021-05-22,1.98547672,5.39684128,2.53321083,,Finance,20554333.383,58258320000,58258320000,15028700000,64315500,2021-09-01,1.3291408,5.71598996,-5.53338395
SPANDANA,SPANDANA SPHOORTY FIN LTD,,1.95313579,39922440000,,85769290000,53732660000,,22.55,22.5521,,,,0,India,8532070000,,,22.47,,22.4392,,NSE,,71.3352927,10720770000,3369510000,Finance/Rental/Leasing,15028700000,46082043636,1450430000,9.65094097,7356,,56.26465114,13.33742329,,,31.91067418,,,,Strong Buy,2021-05-22,1.98547672,5.39684128,2.53321083,,Finance,20554333.383,58258320000,58258320000,15028700000,64315500,2021-09-01,1.3291408,1.10422743,-5.4685964
RCF,RASHTRIYA CHEMICALS & FERTILIZ,1.64720778,0.5587518,3422400000,1.33943882,76211400000,18625600000,42150400000,6.8,6.8002,-2226900000,,,3.5838845,India,7330100000,,,6.8,,6.8002,,BSE,,20.27875254,16793200000,4933700000,Chemicals: Agricultural,82811800000,45872867218,3753000000,4.53196284,175956,,6.74275888,6.23304891,,,12.22758184,,,,Buy,2021-05-27,4.162863,11.52558092,9.19192835,,Process Industries,134616861.5929,42877100000,42877100000,82811800000,551688100,2021-08-12,0.51057017,66.03773847,56.11577883
RCF,RASHTRIYA CHEM & F,1.64720778,0.5587518,3422400000,1.33943882,76211400000,18625600000,42150400000,6.8,6.8002,-2226900000,,,3.5838845,India,7330100000,,,6.8,,6.8002,,NSE,,20.27875254,16793200000,4933700000,Chemicals: Agricultural,82811800000,45872867218,3753000000,4.53196284,175956,,6.74275888,6.23304891,,,12.22022882,,,,Buy,2021-05-27,4.162863,11.52558092,9.19192835,,Process Industries,134616861.5929,42877100000,42877100000,82811800000,551688100,2021-08-12,0.51057017,65.87300929,55.97015507
STARCEMENT,STAR CEMENT LTD,3.59203194,0.00711497,-4755963000,2.90441468,25621602000,147576000,12259429000,4.54,4.5391,0,0,0,0.9053871,India,3326007000,,,4.54,1.5,4.5391,2.085,NSE,,63.68678,10953692000,3922368000,Metal Fabrication,17199322000,45552780200,1871299000,10.88010848,19474,,14.10559009,11.58559555,,,24.36606376,,,,Buy,2021-06-09,7.60644405,9.5200606,9.5137069,,Producer Manufacturing,71561793.0769999,4879989000,4879989000,17199322000,412429000,2021-08-02,0.6308426,22.1480272,9.53093812
STARCEMENT,STAR CEMENT LIMITED,3.59203194,0.00711497,-4755963000,2.90441468,25621602000,147576000,12259429000,4.54,4.5391,0,0,0,0.9053871,India,3326007000,,,4.54,1.5,4.5391,2.085,BSE,,63.68678,10953692000,3922368000,Metal Fabrication,17199322000,45552780200,1871299000,10.88010848,19474,,14.10559009,11.58559555,,,24.26692516,,,,Buy,2021-06-09,7.60644405,9.5200606,9.5137069,,Producer Manufacturing,71561793.0769999,4879989000,4879989000,17199322000,412429000,2021-08-02,0.6308426,22.96089385,10.32581454
RAILTEL,RAILTEL CORP OF IND LTD,1.47082199,0.02136153,-5582300000,1.46974148,27099300000,301800000,16471000000,4.44,,-1001500000,,,1.5514809,India,,,,4.44,,,0.8,NSE,,,2825700000,745600000,Major Telecommunications,13778200000,45509068301,1424500000,,,,,,,,,,,,Buy,2021-06-25,5.55507893,10.2401861,10.03470762,,Communications,87153281.404,12971100000,12971100000,13778200000,320938000,2021-09-01,2.4649022,,
RAILTEL,RAILTEL CORPORATION OF INDIA L,1.47082199,0.02136153,-5582300000,1.46974148,27099300000,301800000,16471000000,4.44,,-1001500000,,,1.5514809,India,,,,4.44,,,0.8,BSE,,,2825700000,745600000,Major Telecommunications,13778200000,45509068301,1424500000,,,,,,,,,,,,Buy,2021-06-25,5.55507893,10.2401861,10.03470762,,Communications,87153281.404,12971100000,12971100000,13778200000,320938000,2021-09-01,2.4649022,,
NESCO,NESCO LTD,1.72791028,,,1.66754766,18218132000,,2118888000,24.48,24.478,0,0,0,0.46493608,India,1856568000,,,24.48,,24.478,,NSE,,79.81742206,2323407000,585110000,Industrial Machinery,2910977000,45464289795,1724556000,59.24311983,25911,,54.93903076,74.30696783,,,26.37266117,,,,Buy,2021-05-28,10.05118369,11.94823721,,,Producer Manufacturing,21365303.96,2925841000,2925841000,2910977000,70460000,2021-08-09,0.5698549,48.53613567,18.2770261
NESCO,NESCO LTD.,1.72791028,,,1.66754766,18218132000,,2118888000,24.48,24.478,0,0,0,0.46493608,India,1856568000,,,24.48,,24.478,,BSE,,79.81742206,2323407000,585110000,Industrial Machinery,2910977000,45464289795,1724556000,59.24311983,25911,,54.93903076,74.30696783,,,26.35427649,,,,Buy,2021-05-28,10.05118369,11.94823721,,,Producer Manufacturing,21365303.96,2925841000,2925841000,2910977000,70460000,2021-08-09,0.5698549,49.13407618,18.53236463
JPPOWER,JAIPRAKASH POWER VENTURES LIMI,1.02010404,0.50736623,49108500000,0.89342263,169936900000,52167700000,16100200000,0.25,0.2717,,,,0,India,12609800000,,,0.25,,0.2354,,BSE,1600000,24.67814805,7758000000,1840300000,Electric Utilities,33017100000,45369897692,2814300000,7.51144135,292907,,21.70193316,11.22130874,,,28.12234494,,,,Buy,2021-06-14,1.39640895,2.528209,1.69640857,,Utilities,2255412004.8599997,67116300000,67116300000,33017100000,6853460000,2021-08-02,0.4558398,217.67676768,94.73684211
JPPOWER,JAIPRAKASH POWER,1.02010404,0.50736623,49108500000,0.89342263,169936900000,52167700000,16100200000,0.25,0.2717,,,,0,India,12609800000,,,0.25,,0.2354,,NSE,1600000,24.67814805,7758000000,1840300000,Electric Utilities,33017100000,45369897692,2814300000,7.51144135,292907,,21.70193316,11.22130874,,,28.03738318,,,,Buy,2021-06-14,1.39640895,2.528209,1.69640857,,Utilities,2255412004.8599997,67116300000,67116300000,33017100000,6853460000,2021-08-02,0.4558398,231.57894737,96.875
ADVENZYMES,ADVANCED ENZYME TE,7.63895673,0.01759177,-3009510000,6.24930059,11526700000,181330000,5160650000,13.09,13.0931,-79810000,,,0.22238694,India,2315300000,,,13.07,,13.0697,,NSE,2900750000,57.24522309,2872800000,712380000,Chemicals: Specialty,5018410000,45236678332,1461980000,29.13253401,54085,,40.47457262,41.91985111,,,30.93031975,,,,Buy,2021-05-29,13.71938688,16.15182822,15.92813334,,Process Industries,48585649.036,1219040000,1219040000,5018410000,111778000,2021-09-01,0.04821684,152.94297042,23.88349515
ADVENZYMES,ADVANCED ENZYME TECHNOLOGIES L,7.63895673,0.01759177,-3009510000,6.24930059,11526700000,181330000,5160650000,13.09,13.0931,-79810000,,,0.22238694,India,2315300000,,,13.07,,13.0697,,BSE,2900750000,57.24522309,2872800000,712380000,Chemicals: Specialty,5018410000,45236678332,1461980000,29.13253401,54085,,40.47457262,41.91985111,,,30.96475129,,,,Buy,2021-05-29,13.71938688,16.15182822,15.92813334,,Process Industries,48585649.036,1219040000,1219040000,5018410000,111778000,2021-09-01,0.04821684,153.35365854,24.10394636
MOIL,MOIL LTD,4.15837233,0,-18685443000,,32654960000,0,22426418000,9.7957,3.1132,-1790018000,6,0,3.8916645,India,1373213000,2.70203,,9.7957,,3.1132,4.9,NSE,0,38.50263982,2693167000,1448284000,Other Metals/Minerals,10344540000,45127895097,2482202000,7.58975213,273813,10827,4.81769216,10.48937656,1.63392504,,61.11075421,,4.62667123,4.66032132,Neutral,2021-06-04,2.24946245,2.66567187,2.66567187,955439.17982821,Non-Energy Minerals,84597938.88,5344456000,5601980000,10344540000,237328000,2021-08-18,0.49917266,28.09443508,32.75078644
MOIL,MOIL LTD.,4.15837233,0,-18685443000,,32654960000,0,22426418000,9.7957,3.1132,-1790018000,6,0,3.8916645,India,1373213000,2.70203,,9.7957,,3.1132,4.9,BSE,0,38.50263982,2693167000,1448284000,Other Metals/Minerals,10344540000,45127895097,2482202000,7.58975213,273813,10827,4.81769216,10.48937656,1.63349563,,61.09469356,,4.62545528,4.65909653,Neutral,2021-06-04,2.24946245,2.66567187,2.66567187,955439.17982821,Non-Energy Minerals,84597938.88,5344456000,5601980000,10344540000,237328000,2021-08-18,0.49917266,28.19993246,32.58820346
CRAFTSMAN,CRAFTSMAN AUTOMATION LIMITED,0.98558538,0.83139577,7593200000,0.40337998,24457100000,8059800000,7733100000,48.3196,,0,0,0,0,India,,8.69084,37550000000,48.3196,,,,BSE,0,,2849500000,2099400000,Trucks/Construction/Farm Machinery,15362600000,45113168951,973600000,,135691,1989,,,4.65314093,3.09014,,18.3567,,2.80020969,Buy,2021-05-05,3.96006581,11.51494364,6.53973649,7723780.79436903,Producer Manufacturing,3909474.9905,14762800000,14762800000,15362600000,21128300,,0.85098565,,
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,0.98558538,0.83139577,7593200000,0.40337998,24457100000,8059800000,7733100000,48.3196,,0,0,0,0,India,,8.69084,37550000000,48.3196,,,,NSE,0,,2849500000,2099400000,Trucks/Construction/Farm Machinery,15362600000,45113168951,973600000,,135691,1989,,,4.65412168,3.09014,,18.3567,,2.8007999,Buy,2021-05-05,3.96006581,11.51494364,6.53973649,7723780.79436903,Producer Manufacturing,3909474.9905,14762800000,14762800000,15362600000,21128300,,0.85098565,,
DEEPAKFERT,DEEPAK FERTILISERS,1.21707658,0.84879983,16807900000.000002,0.89519465,71432200000,23763000000,24094100000,41.47,41.7023,-264300000,,,1.7156583,India,9553100000,,,39.2,,39.6236,,NSE,436800000,24.57643897,14275200000,4489400000,Chemicals: Agricultural,58084900000,44885287464,4003100000,6.89180837,108219,,12.79781837,10.12862207,,,11.03761395,,,,Buy,2021-05-28,5.68846385,16.3948257,8.61971698,,Process Industries,41965322.02400001,43436200000,43436200000,58084900000,102677000,2021-08-12,0.2496233,278.19939806,174.64249923
DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEM,1.21707658,0.84879983,16807900000.000002,0.89519465,71432200000,23763000000,24094100000,41.47,41.7023,-264300000,,,1.7156583,India,9553100000,,,39.2,,39.6236,,BSE,436800000,24.57643897,14275200000,4489400000,Chemicals: Agricultural,58084900000,44885287464,4003100000,6.89180837,108219,,12.79781837,10.12862207,,,11.0325662,,,,Buy,2021-05-28,5.68846385,16.3948257,8.61971698,,Process Industries,41965322.02400001,43436200000,43436200000,58084900000,102677000,2021-08-12,0.2496233,276.34851965,172.92326569
APOLLOTRI,APOLLO TRICOAT TUBES LIMITED,0.79716154,0.25326471,583189000,,4385851000,588068000,966662000,14.0107,26.9059,0,0,0,0,India,1372997000,12.516,,14.0107,,26.9059,,BSE,0,16.06095352,874258000,773490000,Steel,6632506000,44525360183,422632000,6.62942614,8310,402,9.82791283,9.10214637,22.31315163,,54.43601589,,3.60880147,6.66127561,Sell,2021-01-21,14.76484062,30.75978085,24.08731709,16498771.14427861,Non-Energy Minerals,10788716.8,2565942000,2063900999.9999995,6632506000,30400000,,0.9127602,243.89285714,68.30973214
ENGINERSIN,ENGINEERS INDIA,0.97259318,0.00229644,-15246654000,0.97187384,44414619000,40204000,26018986000,3.99,3.9945,-1743724000,,,2.528445,India,3498519000,8.02017,28058700000,3.99,,3.9945,2.6,NSE,,18.43346608,5795794000,2159828000,Engineering & Construction,31441694000,44457549692,2489096000,7.91654546,264955,,10.37474953,11.33277361,2.54101011,2.47359,19.81474527,,1.41486187,1.41486187,Sell,2021-06-08,5.2081779,11.97623178,11.96241381,,Industrial Services,260770626.74,26907543000,26907543000,31441694000,562042000,2021-08-12,0.5620359,7.96399341,-0.51052713
ENGINERSIN,ENGINEERS INDIA LTD.,0.97259318,0.00229644,-15246654000,0.97187384,44414619000,40204000,26018986000,3.99,3.9945,-1743724000,,,2.528445,India,3498519000,8.02017,28058700000,3.99,,3.9945,2.6,BSE,,18.43346608,5795794000,2159828000,Engineering & Construction,31441694000,44457549692,2489096000,7.91654546,264955,,10.37474953,11.33277361,2.53940485,2.47359,19.80222756,,1.41396804,1.41396804,Sell,2021-06-08,5.2081779,11.97623178,11.96241381,,Industrial Services,260770626.74,26907543000,26907543000,31441694000,562042000,2021-08-12,0.5620359,7.74015087,-0.44700637
GSFC,GUJARAT STATE FERTILIZERS & CH,3.4982475,0.00378823,-2128000000,2.4887151,111215300000,350100000,34533300000,11.3,11.2954,-487600000,,,1.9722097,India,5713100000,,,11.3,2.2,11.2954,2.7,BSE,,16.19636209,12364400000,3124900000,Chemicals: Agricultural,76340600000,44450170698,4501100000,5.89607627,133231,,5.16252165,6.99876606,,,9.9022611,,,,Sell,2021-05-27,4.23746946,5.59085632,5.55863566,,Process Industries,205321766.67,18788100000,18788100000,76340600000,398478000,2021-08-03,0.4398846,84.00974623,56.66897461
GSFC,GUJARAT STATE FER,3.4982475,0.00378823,-2128000000,2.4887151,111215300000,350100000,34533300000,11.3,11.2954,-487600000,,,1.9722097,India,5713100000,,,11.3,2.2,11.2954,2.7,NSE,,16.19636209,12364400000,3124900000,Chemicals: Agricultural,76340600000,44450170698,4501100000,5.89607627,133231,,5.16252165,6.99876606,,,9.87127503,,,,Sell,2021-05-27,4.23746946,5.59085632,5.55863566,,Process Industries,205321766.67,18788100000,18788100000,76340600000,398478000,2021-08-03,0.4398846,83.79254159,57.06371844
IRCON,IRCON INTERNATIONA,1.29370997,0.07087912,-31343500000,1.27284753,112539800000,3120900000,74816800000,2.08,3.2509,-1580000000,,,4.2229366,India,4965600000,,,2.08,1.1,3.2509,2,NSE,,8.42612075,4501200000,1954700000,Engineering & Construction,53419600000,43875061036,3910600000,7.32053404,67712,,7.57156549,10.53283813,,,14.34987234,,,,Neutral,2021-06-30,3.22470121,9.121518,7.28733019,,Industrial Services,252214413.656,68508500000,68508500000,53419600000,940516000,2021-09-01,0.75104487,-0.0000032,7.2
IRCON,IRCON INTERNATIONAL LTD,1.29370997,0.07087912,-31343500000,1.27284753,112539800000,3120900000,74816800000,2.08,3.2509,-1580000000,,,4.2229366,India,4965600000,,,2.08,1.1,3.2509,2,BSE,,8.42612075,4501200000,1954700000,Engineering & Construction,53419600000,43875061036,3910600000,7.32053404,67712,,7.57156549,10.53283813,,,14.36525301,,,,Sell,2021-06-30,3.22470121,9.121518,7.28733019,,Industrial Services,252214413.656,68508500000,68508500000,53419600000,940516000,2021-09-01,0.75104487,0.26666667,7.61305341
RTNPOWER,RATTANINDIA POWER LTD.,0.33042758,-14.80235162,90048400000,0.29934976,186154800000,92529500000,29493900000,-1.88,-1.9058,,,,0,India,6400600000,,,-1.88,,-1.9058,,BSE,,21.49615991,3353100000,1415600000,Electric Utilities,15598600000,43766361501,-9416100000,-60.36503276,152774,,14.39488159,-60.38041876,,,,,,,Buy,2021-06-18,-4.99386354,,-9.96549864,,Utilities,1724723598.8100002,192444400000,192444400000,15598600000,5370110000,2021-08-06,0.20152973,226.44628099,236.17021277
RTNPOWER,RATTANINDIA POWER,0.33042758,-14.80235162,90048400000,0.29934976,186154800000,92529500000,29493900000,-1.88,-1.9058,,,,0,India,6400600000,,,-1.88,,-1.9058,,NSE,,21.49615991,3353100000,1415600000,Electric Utilities,15598600000,43766361501,-9416100000,-60.36503276,152774,,14.39488159,-60.38041876,,,,,,,Buy,2021-06-18,-4.99386354,,-9.96549864,,Utilities,1724723598.8100002,192444400000,192444400000,15598600000,5370110000,2021-08-06,0.20152973,231.25,238.29787234
SWSOLAR,STERLING & WILSON SO LTD,1.15538928,0.72825261,1880800000,1.15436486,37093700000,4790300000,34850700000,-17.8,-17.7968,0,,,2.2087245,India,-3889300000,,,-17.8,,-17.7968,,NSE,0,-2.78774996,-1416400000,-3015900000,Engineering & Construction,50808000000,43561793187,-2853800000,-5.61683199,33760,,-7.97984569,-6.69264683,,,,,,,Buy,2021-06-29,-6.52730855,-32.74877155,-32.45261262,,Industrial Services,47534071.56,30515900000,30515900000,50808000000,160360000,,0.3331698,20.78987705,4.79307026
SWSOLAR,STERLING AND WILSON SOLAR LIMI,1.15538928,0.72825261,1880800000,1.15436486,37093700000,4790300000,34850700000,-17.8,-17.7968,0,,,2.2087245,India,-3889300000,,,-17.8,,-17.7968,,BSE,0,-2.78774996,-1416400000,-3015900000,Engineering & Construction,50808000000,43561793187,-2853800000,-5.61683199,33760,,-7.97984569,-6.69264683,,,,,,,Buy,2021-06-29,-6.52730855,-32.74877155,-32.45261262,,Industrial Services,47534071.56,30515900000,30515900000,50808000000,160360000,,0.3331698,20.88888889,4.85736719
KSCL,KAVERI SEED COMPAN,2.39402575,0.00086865,-5734005000,1.08602232,19618617000,10818000,16174907000,52.23,49.3347,-237800000,,,0.5544774,India,2980174000,,,52.23,58.5,49.3347,-2.4,NSE,2670000,37.53123958,3889383000,64616000,Agricultural Commodities/Milling,10363055000,43521437355,3104952000,29.96174391,29607,,26.61095594,30.97664733,,,14.61040606,,,,Sell,2021-05-29,17.53799364,28.18721667,28.09959755,,Process Industries,25206704.562,7164860000,7164860000,10363055000,60329100,2021-08-19,0.21182775,27.05129119,37.42307692
KSCL,KAVERI SEED COMPANY LTD.,2.39402575,0.00086865,-5734005000,1.08602232,19618617000,10818000,16174907000,52.23,49.3347,-237800000,,,0.5544774,India,2980174000,,,52.23,58.5,49.3347,-2.4,BSE,2670000,37.53123958,3889383000,64616000,Agricultural Commodities/Milling,10363055000,43521437355,3104952000,29.96174391,29607,,26.61095594,30.97664733,,,14.61446,,,,Sell,2021-05-29,17.53799364,28.18721667,28.09959755,,Process Industries,25206704.562,7164860000,7164860000,10363055000,60329100,2021-08-19,0.21182775,27.58928571,37.43026977
HEMIPROP,HEMISPHERE PROPERTIES INDIA LI,,0.10886088,-980905000,,10785733000,410000000,,-0.26,-0.2584,,,,0,India,-83538000,,,-0.26,,-0.2584,,BSE,2819415000,,,,Real Estate Development,3650000,43476750870,-74534000,-2044.38356164,,,-2401.89041096,-2762.68493151,,,,,,,Buy,2021-06-14,-1.08989155,-2.25618433,-2.13347935,,Finance,95337060,7019457000,7019457000,3650000,285000000,,1.1080934,,56.99264263
HEMIPROP,HEMISPHERE PROP IND LTD,,0.10886088,-980905000,,10785733000,410000000,,-0.26,-0.2584,,,,0,India,-83538000,,,-0.26,,-0.2584,,NSE,2819415000,,,,Real Estate Development,3650000,43476750870,-74534000,-2044.38356164,,,-2401.89041096,-2762.68493151,,,,,,,Buy,2021-06-14,-1.08989155,-2.25618433,-2.13347935,,Finance,95337060,7019457000,7019457000,3650000,285000000,,1.1080934,,57.02261472
JINDALPOLY,JINDAL POLY FILMS LTD.,2.0733624,0.28901237,1290100000,1.31398341,48176800000,7635100000,19497900000,180.62,183.724,-43800000,,,0.20151134,India,10997400000,,,180.62,,183.724,,BSE,,37.75508954,15413500000,3806200000,Containers/Packaging,40822800000,43458013201,7908800000,19.70536867,40049,,23.38973004,25.48654097,,,5.40212493,,,,Strong Buy,2021-05-28,17.35512192,35.78446741,26.74715851,,Process Industries,6525049.328,21759000000,21759000000,40822800000,43786400,2021-08-19,0.9531842,152.4002085,118.71921182
JINDALPOLY,JINDAL POLY FILMS,2.0733624,0.28901237,1290100000,1.31398341,48176800000,7635100000,19497900000,180.62,183.724,-43800000,,,0.20151134,India,10997400000,,,180.62,,183.724,,NSE,,37.75508954,15413500000,3806200000,Containers/Packaging,40822800000,43458013201,7908800000,19.70536867,40049,,23.38973004,25.48654097,,,5.40892861,,,,Strong Buy,2021-05-28,17.35512192,35.78446741,26.74715851,,Process Industries,6525049.328,21759000000,21759000000,40822800000,43786400,2021-08-19,0.9531842,153.71283997,119.98463925
BAJAJCON,BAJAJ CONSUMER CARE LIMITED,5.24113654,0.00660409,-5893772000,4.89821024,8937375000,50000000,7157034000,15.1235,15.1237,-1180321000,10,4,3.4054146,India,2434455000,13.8632,32514000000,15.1156,3.533333,15.1177,3.7,BSE,430010000,54.33606808,4701674000,1300265000,Household/Personal Care,9070435000,43325167416,2231327000,24.20581627,74060,1009,25.73111247,29.32919034,5.72246465,5.06477,19.42425038,25.7932,4.70759386,4.77901342,Buy,2021-04-19,26.12268193,31.64374002,31.64374002,8989529.23686819,Consumer Non-Durables,86880699.48,1366307000,1366307000,9070435000,147540000,2021-07-15,0.7281507,87.78166296,38.15083998
